f67b70a4-7d9a-11f0-a7f9-000000000000,The Band of His Majesty’s Royal Marines Plymouth,,Band2,ExhibitionArchitect,334cfbfc-ece8-41a1-ae26-f5ff33f0ac22
0e9c17b8-9aa9-11ef-be63-000000000000,Systematic,,N4-312,ExhibitionArchitect,1478
08c40058-9aa9-11ef-86df-000000000000,StandardAero,,N6-155,ExhibitionArchitect,1477
04506bf6-9aa9-11ef-a8d8-000000000000,Scanna MSC Ltd,,N5-341,ExhibitionArchitect,1476
fe9b31be-9aa8-11ef-9aef-000000000000,OpenWorks Engineering,,N6-160,ExhibitionArchitect,1475
f8d76b12-9aa8-11ef-b941-000000000000,IrvinGQ®,,N5-160,ExhibitionArchitect,1474
f3169806-9aa8-11ef-9874-000000000000,Harquebus,,N5-340,ExhibitionArchitect,1473
ed38f03c-9aa8-11ef-a491-000000000000,FAUN Trackway,,N4-310,ExhibitionArchitect,1472
e81fdb92-9aa8-11ef-9340-000000000000,FC Lane,,N5-151,ExhibitionArchitect,1471
e261e722-9aa8-11ef-9187-000000000000,Curtiss Wright,,N5-112,ExhibitionArchitect,1470
dd109f98-9aa8-11ef-a733-000000000000,Arnold Magnetic Technologies Ltd,,N7-180,ExhibitionArchitect,1469
d74baed6-9aa8-11ef-941d-000000000000,Delkia,,N5-205,ExhibitionArchitect,1468
d1996c4e-9aa8-11ef-aaf5-000000000000,Gilat Satellite Networks,,S1-106,ExhibitionArchitect,1467
cbda46d4-9aa8-11ef-9a72-000000000000,TCI|ECS SPX Communication Technologies,,N6-130,ExhibitionArchitect,1466
c6211baa-9aa8-11ef-aafe-000000000000,R.A. Rodriguez Ltd,,S3-172,ExhibitionArchitect,1465
c045d3b0-9aa8-11ef-8f00-000000000000,SA Group Ltd,,S12-112,ExhibitionArchitect,1464
ab565c5e-9aa8-11ef-ae2b-000000000000,Federation of Security and Defence Industries of Latvia,,N10-320,ExhibitionArchitect,1462
a5b725bc-9aa8-11ef-bb75-000000000000,Luxembourg Pavilion,,N11-155,ExhibitionArchitect,1463
9cf8e14a-9aa8-11ef-853f-000000000000,ZeroAlpha Solutions Ltd,,N3-110,ExhibitionArchitect,1451
96805668-9aa8-11ef-897e-000000000000,Yuan High-Tech,,S1-300,ExhibitionArchitect,1450
90d506e6-9aa8-11ef-949a-000000000000,YDS,,N2-213,ExhibitionArchitect,1449
88c2ff80-9aa8-11ef-8e6b-000000000000,Xpedite,,S11-222,ExhibitionArchitect,1448
82c61ebe-9aa8-11ef-ba8e-000000000000,Widelinks Inc,,N7-200,ExhibitionArchitect,1447
7ce34972-9aa8-11ef-8cdb-000000000000,Westley,,S11-230,ExhibitionArchitect,1446
772cf5dc-9aa8-11ef-8542-000000000000,Wesco / Anixter,,A-390,ExhibitionArchitect,1445
714cc908-9aa8-11ef-b92d-000000000000,WB Group,,N3-325,ExhibitionArchitect,1444
6b774c74-9aa8-11ef-ba5f-000000000000,Wavelength,,N2-108,ExhibitionArchitect,1443
661924c8-9aa8-11ef-9c0e-000000000000,Wartsila Navy,,S11-239,ExhibitionArchitect,1442
6026be7c-9aa8-11ef-ad7d-000000000000,Vulkan,,A-234,ExhibitionArchitect,1441
5a0a8ba4-9aa8-11ef-9493-000000000000,Vitavox,,N3-240,ExhibitionArchitect,1440
4e21a85e-9aa8-11ef-8bd7-000000000000,VINCORION Advanced Systems,,S10-152,ExhibitionArchitect,1438
481f9376-9aa8-11ef-a62c-000000000000,VideoRay,,S11-118,ExhibitionArchitect,1437
3c71b11c-9aa8-11ef-ad77-000000000000,UVision,,N10-310,ExhibitionArchitect,1435
36a700b6-9aa8-11ef-93f3-000000000000,UTAC Special Vehicles,,N3-125,ExhibitionArchitect,1434
30b05428-9aa8-11ef-af43-000000000000,Universal Defence and Security Solutions,,S16-202,ExhibitionArchitect,1433
25347c14-9aa8-11ef-b1bb-000000000000,Ultra PCS,,N2-247,ExhibitionArchitect,1431
1f0de4d8-9aa8-11ef-a59e-000000000000,Ultra Maritime,,A-340,ExhibitionArchitect,1430
19143aaa-9aa8-11ef-a05a-000000000000,Tyron Runflat,,N3-220,ExhibitionArchitect,1429
135fad60-9aa8-11ef-bb65-000000000000,TWI Ltd,,S1-102,ExhibitionArchitect,1428
0cf28e98-9aa8-11ef-938f-000000000000,TVS Supply Chain Solutions,,S12-312,ExhibitionArchitect,1427
070bf5fa-9aa8-11ef-b58c-000000000000,TUV SUD,,S11-250,ExhibitionArchitect,1426
0108ddf8-9aa8-11ef-95cf-000000000000,Turbo India,,N11-234,ExhibitionArchitect,1425
fb480646-9aa7-11ef-9e46-000000000000,Tualcom Elektronik AS,,S8-100,ExhibitionArchitect,1424
f542a846-9aa7-11ef-9845-000000000000,Triple E,,N4-160,ExhibitionArchitect,1423
ef69ba5e-9aa7-11ef-a44b-000000000000,Trifibre,,S2-146,ExhibitionArchitect,1422
e8edf9e2-9aa7-11ef-917a-000000000000,Tridan,,S3-305,ExhibitionArchitect,1421
e32b77a0-9aa7-11ef-96a1-000000000000,Timoney,,N2-250,ExhibitionArchitect,1420
dca4c468-9aa7-11ef-8130-000000000000,THEON SENSORS / SCYTALYS,,N2-320,ExhibitionArchitect,1419
d6d312ce-9aa7-11ef-be0a-000000000000,NETbuilder,,S12-110,ExhibitionArchitect,1418
c3d6debc-9aa7-11ef-a175-000000000000,Teledyne FLIR,,S3-110,ExhibitionArchitect,1415
be27c256-9aa7-11ef-a358-000000000000,Tekever,,S1-340,ExhibitionArchitect,1414
b7e3f09a-9aa7-11ef-ae07-000000000000,TEK Military Seating,,N3-315,ExhibitionArchitect,1413
b175f7e4-9aa7-11ef-9238-000000000000,Teijin Aramid,,S9-160,ExhibitionArchitect,1412
ab56564c-9aa7-11ef-badf-000000000000,Techmodal,,S13-240,ExhibitionArchitect,1411
a59ad732-9aa7-11ef-bb61-000000000000,TDW,,S9-135,ExhibitionArchitect,1410
9f7db2de-9aa7-11ef-ac9b-000000000000,TAIS Shipyards,,A-400,ExhibitionArchitect,1409
990c912c-9aa7-11ef-98ed-000000000000,Taiga,,N9-100,ExhibitionArchitect,1408
93ade0d2-9aa7-11ef-8af5-000000000000,Tadaweb UK Ltd,,S16-218,ExhibitionArchitect,1407
8def8f9c-9aa7-11ef-a278-000000000000,Switzerland,,N9-150,ExhibitionArchitect,1406
882a9156-9aa7-11ef-8d17-000000000000,Beaufort,,S2-140,ExhibitionArchitect,1405
81ad505c-9aa7-11ef-ba56-000000000000,BenweldSecure,,N3-175,ExhibitionArchitect,1404
7ba98b30-9aa7-11ef-9ab8-000000000000,SUPROBOX,,N2-110,ExhibitionArchitect,1403
75dd656e-9aa7-11ef-ada1-000000000000,Supacat,,N3-101,ExhibitionArchitect,1402
7015ec1e-9aa7-11ef-9c22-000000000000,SubSea Craft,,A-120,ExhibitionArchitect,1401
69fa1b0c-9aa7-11ef-a62a-000000000000,Stream Defence,,N2-300,ExhibitionArchitect,1400
641b2c6c-9aa7-11ef-8213-000000000000,Strategic Robotic Systems,,A-105,ExhibitionArchitect,1399
5e374524-9aa7-11ef-85fa-000000000000,Stoof International,,S8-242,ExhibitionArchitect,1398
5879fbea-9aa7-11ef-be2d-000000000000,ST Engineering Antycip,,S3-160,ExhibitionArchitect,1397
532cac6e-9aa7-11ef-90f1-000000000000,ST Engineering,,S3-310,ExhibitionArchitect,1396
4cbfb650-9aa7-11ef-8038-000000000000,Squarcle Consulting,,A-402,ExhibitionArchitect,1395
46c0809a-9aa7-11ef-bc53-000000000000,SPINNER,,S10-160,ExhibitionArchitect,1394
407d929a-9aa7-11ef-9581-000000000000,Sphayra,,S8-135,ExhibitionArchitect,1393
3aa9b038-9aa7-11ef-aa54-000000000000,Spectra Group,,N2-430,ExhibitionArchitect,1392
3592deee-9aa7-11ef-b227-000000000000,Spectra Aerospace & Defence,,S2-145,ExhibitionArchitect,1391
2f9656ce-9aa7-11ef-8021-000000000000,Source Tactical Gear,,N2-230,ExhibitionArchitect,1390
29af31f4-9aa7-11ef-9ea6-000000000000,Soucy,,N2-220,ExhibitionArchitect,1389
23eaf258-9aa7-11ef-9b9e-000000000000,SOMAG,,S12-330,ExhibitionArchitect,1388
1e31a4e2-9aa7-11ef-b8ac-000000000000,SOFF,,N8-210,ExhibitionArchitect,1387
1831fb96-9aa7-11ef-b877-000000000000,Socitec,,S10-126,ExhibitionArchitect,1386
125ecece-9aa7-11ef-8027-000000000000,Society of Maritime Industries,,A-345,ExhibitionArchitect,1385
0cabca68-9aa7-11ef-8800-000000000000,Smiths Advanced Metals,,N9-270,ExhibitionArchitect,1384
06a0715a-9aa7-11ef-a20b-000000000000,Smart Shooter,,N11-120,ExhibitionArchitect,1383
00cf19a2-9aa7-11ef-8191-000000000000,Skylotec,,S15-124,ExhibitionArchitect,1382
fadf7762-9aa6-11ef-ad2f-000000000000,Sirius Insight,,A-230,ExhibitionArchitect,1381
f4dd2fbc-9aa6-11ef-9c72-000000000000,Sioen Ballistics,,N10-107,ExhibitionArchitect,1380
ef26d028-9aa6-11ef-a1e7-000000000000,Silvus,,N2-360,ExhibitionArchitect,1379
e3e65f80-9aa6-11ef-89d7-000000000000,SIBAT,,"N11-110, N11-122",ExhibitionArchitect,1378
de15055c-9aa6-11ef-ab78-000000000000,Sheffield Forgemasters,,S11-228,ExhibitionArchitect,1377
d78e044a-9aa6-11ef-9ec9-000000000000,Shearwater,,S10-158,ExhibitionArchitect,1376
d1a685de-9aa6-11ef-a707-000000000000,SH Defence,,A-310,ExhibitionArchitect,1375
cca6f514-9aa6-11ef-af33-000000000000,Seyntex,,N3-222,ExhibitionArchitect,1374
c6c82ff0-9aa6-11ef-8ebc-000000000000,Serco,,S3-115,ExhibitionArchitect,1373
c0b8b74c-9aa6-11ef-a277-000000000000,Sellier & Bellot,,N9-222,ExhibitionArchitect,1372
bacf5192-9aa6-11ef-a0f8-000000000000,SeeByte,,S11-210,ExhibitionArchitect,1371
b4cfe144-9aa6-11ef-acc3-000000000000,Second Front Systems,,S15-320,ExhibitionArchitect,1370
a92c34dc-9aa6-11ef-9a34-000000000000,Schmidt & Bender,,S9-204,ExhibitionArchitect,1368
a34c7cca-9aa6-11ef-ba5b-000000000000,Schleifring,,S9-224,ExhibitionArchitect,1367
9d5d4cea-9aa6-11ef-8493-000000000000,Schill,,N8-221,ExhibitionArchitect,1366
9783c434-9aa6-11ef-9d7f-000000000000,SCD,,S3-245,ExhibitionArchitect,1365
91b9706c-9aa6-11ef-bbab-000000000000,Savox,,N8-220,ExhibitionArchitect,1364
8ba764a4-9aa6-11ef-93cf-000000000000,Sarkar Tactical,,N3-107,ExhibitionArchitect,1363
86689c24-9aa6-11ef-a636-000000000000,SANS,,S15-158,ExhibitionArchitect,1362
7ac852f6-9aa6-11ef-95df-000000000000,Safran,,S8-120,ExhibitionArchitect,1360
755c5754-9aa6-11ef-a19f-000000000000,Safety Devices,,N2-200,ExhibitionArchitect,1359
6f87589c-9aa6-11ef-bb59-000000000000,Saderet,,A-502,ExhibitionArchitect,1358
699c324a-9aa6-11ef-8908-000000000000,Saab,,N9-105,ExhibitionArchitect,1357
637fb706-9aa6-11ef-a57e-000000000000,RunFlat International,,N2-400,ExhibitionArchitect,1356
5d8ac804-9aa6-11ef-86b1-000000000000,Rubb UK,,S1-136,ExhibitionArchitect,1355
57c5e7b4-9aa6-11ef-b5f7-000000000000,Roxel,,S8-136,ExhibitionArchitect,1354
51e1ba30-9aa6-11ef-b221-000000000000,Rotary Connectors,,N11-226,ExhibitionArchitect,1353
4bbbc8c6-9aa6-11ef-ac82-000000000000,Rolls-Royce,,N7-210,ExhibitionArchitect,1352
45b8b8da-9aa6-11ef-856f-000000000000,Rohde & Schwarz,,S8-240,ExhibitionArchitect,1351
400234ac-9aa6-11ef-a397-000000000000,AQ Wiring Systems Rockford,,N2-328,ExhibitionArchitect,1350
3a31d24e-9aa6-11ef-8f10-000000000000,Rochester Electronics,,S1-260,ExhibitionArchitect,1349
347c668e-9aa6-11ef-97ab-000000000000,RobinRadar,,N11-222,ExhibitionArchitect,1348
296936be-9aa6-11ef-9333-000000000000,RINA,,S13-120,ExhibitionArchitect,1346
234d9680-9aa6-11ef-a374-000000000000,Skana Robotics,,N11-100,ExhibitionArchitect,1345
18e6f27c-9aa6-11ef-8859-000000000000,Richmond Defence Systems Ltd,,N2-325,ExhibitionArchitect,1343
12e86432-9aa6-11ef-89c0-000000000000,Ricardo,,N3-350,ExhibitionArchitect,1342
fe1a764e-9aa5-11ef-9fa9-000000000000,REPKON,,N8-120,ExhibitionArchitect,1340
f831aebe-9aa5-11ef-a31a-000000000000,RENK,,S10-120,ExhibitionArchitect,1339
f28eb254-9aa5-11ef-a060-000000000000,RENISHAW,,S1-370,ExhibitionArchitect,1338
ecf979fa-9aa5-11ef-8807-000000000000,Rayfast,,N4-222,ExhibitionArchitect,1337
e7341304-9aa5-11ef-a9c4-000000000000,Raptor Photonics,,S14-126,ExhibitionArchitect,1336
e162ae90-9aa5-11ef-b6e1-000000000000,Rafael,,N10-210,ExhibitionArchitect,1335
db524d12-9aa5-11ef-8ecc-000000000000,Radnik,,N11-202,ExhibitionArchitect,1334
d54b1930-9aa5-11ef-bade-000000000000,Radiall,,S3-350,ExhibitionArchitect,1333
cc9de664-9aa5-11ef-b58e-000000000000,R&M Electrical Group,,A-514,ExhibitionArchitect,1332
c6a8415a-9aa5-11ef-b7ad-000000000000,QuickBlock,,N2-116,ExhibitionArchitect,1331
c0a1bbce-9aa5-11ef-8c08-000000000000,Quick Release,,N2-241,ExhibitionArchitect,1330
bb1a1fb6-9aa5-11ef-bf01-000000000000,Quell,,N2-362,ExhibitionArchitect,1329
b5342e0c-9aa5-11ef-9788-000000000000,Quantum Systems,,S8-144,ExhibitionArchitect,1328
a88b7ac0-9aa5-11ef-9120-000000000000,Pyser Optics,,N3-115,ExhibitionArchitect,1326
a2dbb248-9aa5-11ef-b575-000000000000,PWR Europe Ltd,,N7-100,ExhibitionArchitect,1325
9cb57c3c-9aa5-11ef-a42a-000000000000,PurpleSector Limited,,S16-200,ExhibitionArchitect,1324
96ea0250-9aa5-11ef-8be3-000000000000,Promoteq AB,,N2-165,ExhibitionArchitect,1323
90f4bca0-9aa5-11ef-9597-000000000000,Proino,,N9-206,ExhibitionArchitect,1322
8c347ca0-9aa5-11ef-9203-000000000000,Probatec,,S9-200,ExhibitionArchitect,1321
862ed4f4-9aa5-11ef-b775-000000000000,PRO Spike,,S15-148,ExhibitionArchitect,1320
80588de0-9aa5-11ef-b16c-000000000000,Primetake,,N9-200,ExhibitionArchitect,1319
7b3ece64-9aa5-11ef-b4bc-000000000000,PRI,,N4-225,ExhibitionArchitect,1318
7444ebc0-9aa5-11ef-a655-000000000000,Precision Technic Defence,,N2-210,ExhibitionArchitect,1317
686908ae-9aa5-11ef-9b21-000000000000,Poland Business Forward,,N11-140,ExhibitionArchitect,1315
628d000c-9aa5-11ef-ac1d-000000000000,POG,,S9-175,ExhibitionArchitect,1314
5cb8bd2e-9aa5-11ef-8c25-000000000000,PMW Dynamics,,N2-364,ExhibitionArchitect,1313
57257fbe-9aa5-11ef-823b-000000000000,Plasan,,N11-220,ExhibitionArchitect,1312
5150ecc2-9aa5-11ef-b9e6-000000000000,Piedrafita Systems,,N11-200,ExhibitionArchitect,1311
4b43ff68-9aa5-11ef-baa4-000000000000,Pexpo Services,,S9-252,ExhibitionArchitect,1310
46486cf6-9aa5-11ef-af39-000000000000,Pexip UK,,S14-128,ExhibitionArchitect,1309
40409036-9aa5-11ef-b961-000000000000,Pervade Software,,S15-140,ExhibitionArchitect,1308
3ae3abf0-9aa5-11ef-8870-000000000000,Permali Gloucester,,N2-246,ExhibitionArchitect,1307
358f384a-9aa5-11ef-9fa1-000000000000,Pearson Engineering,,N2-310,ExhibitionArchitect,1306
31920c54-9aa5-11ef-9271-000000000000,Patria Oyj,,N9-220,ExhibitionArchitect,1305
2be09c30-9aa5-11ef-875a-000000000000,Paramount Panels UK,,S3-301,ExhibitionArchitect,1304
25f32b8a-9aa5-11ef-8cff-000000000000,Panasonic Toughbook,,S13-130,ExhibitionArchitect,1303
20114026-9aa5-11ef-a8aa-000000000000,Palantir,,S16-120,ExhibitionArchitect,1302
1a44acbe-9aa5-11ef-ad14-000000000000,Overview,,N2-302,ExhibitionArchitect,1301
1452ed0c-9aa5-11ef-94b8-000000000000,OSG,,N11-218,ExhibitionArchitect,1300
0f554552-9aa5-11ef-9ac4-000000000000,Ortus,,N2-145,ExhibitionArchitect,1299
09928d3c-9aa5-11ef-9ef5-000000000000,Origin,,N9-223,ExhibitionArchitect,1298
039e762a-9aa5-11ef-b70b-000000000000,Orbit Communication Systems,,A-236,ExhibitionArchitect,1297
fcff8c50-9aa4-11ef-986c-000000000000,Optonaval GmbH,,S9-354,ExhibitionArchitect,1296
f7158ce0-9aa4-11ef-b138-000000000000,Optima Systems,,S11-249,ExhibitionArchitect,1295
f160864c-9aa4-11ef-ad56-000000000000,On-Systems,,S3-340,ExhibitionArchitect,1294
eb9751b4-9aa4-11ef-8f9e-000000000000,Oldham Engineering Ltd,,N4-260,ExhibitionArchitect,1293
e5a4beae-9aa4-11ef-8434-000000000000,Ocean Acoustic Developments,,S11-225,ExhibitionArchitect,1292
dfd2368c-9aa4-11ef-86a9-000000000000,nVent Schroff,,S3-204,ExhibitionArchitect,1291
da750886-9aa4-11ef-a212-000000000000,NMS UK,,N2-122,ExhibitionArchitect,1290
d4b449f2-9aa4-11ef-af22-000000000000,NP Aerospace,,N2-410,ExhibitionArchitect,1289
cec38864-9aa4-11ef-91f4-000000000000,NovAtel & Antcom,,N2-235,ExhibitionArchitect,1288
c8bf7342-9aa4-11ef-8c69-000000000000,Norwegian Defence and Security Industries Association (FSi),,N8-260,ExhibitionArchitect,1287
c2b76a86-9aa4-11ef-b4a7-000000000000,Norton Cast Products,,S1-146,ExhibitionArchitect,1286
bd990fb4-9aa4-11ef-ae36-000000000000,Northrop Grumman LITEF GmbH,,S9-148,ExhibitionArchitect,1285
b7d4765e-9aa4-11ef-8430-000000000000,Northern Diver International,,S11-205,ExhibitionArchitect,1284
b22cf8de-9aa4-11ef-b285-000000000000,Nord-Lock Group,,N10-106,ExhibitionArchitect,1283
ac6a37fe-9aa4-11ef-8d46-000000000000,NIC Instruments,,N2-100,ExhibitionArchitect,1282
a69ef544-9aa4-11ef-987b-000000000000,Nexor,,S13-210,ExhibitionArchitect,1281
a0a050f2-9aa4-11ef-a73f-000000000000,Netherlands Pavilion,,N11-210,ExhibitionArchitect,1280
9ad677b4-9aa4-11ef-a223-000000000000,Navantia,,A-110,ExhibitionArchitect,1279
953b92a8-9aa4-11ef-ae24-000000000000,NAVAL Group,,S10-170,ExhibitionArchitect,1278
8f57d2f2-9aa4-11ef-8426-000000000000,Nanomotion,,N4-100,ExhibitionArchitect,1277
89b44966-9aa4-11ef-bf1f-000000000000,Nammo,,N9-130,ExhibitionArchitect,1276
83e32cfa-9aa4-11ef-8f94-000000000000,MZD,,N10-200,ExhibitionArchitect,1275
7e38c936-9aa4-11ef-a72f-000000000000,MTL Advanced,,S10-100,ExhibitionArchitect,1274
7845e31a-9aa4-11ef-b5ce-000000000000,MSP,,N3-205,ExhibitionArchitect,1273
7253f212-9aa4-11ef-8374-000000000000,MSI,,S11-125,ExhibitionArchitect,1272
6c7d33c6-9aa4-11ef-a1b1-000000000000,MPS - Micro Precision Systems,,N8-206,ExhibitionArchitect,1271
65fd95a4-9aa4-11ef-bf02-000000000000,Mott MacDonald,,S3-331,ExhibitionArchitect,1270
60467ec8-9aa4-11ef-93de-000000000000,Mototok International GmbH,,S9-152,ExhibitionArchitect,1269
5a4cfc54-9aa4-11ef-abed-000000000000,Motorola Solutions,,S14-210,ExhibitionArchitect,1268
50b50006-9aa4-11ef-be10-000000000000,Moog,,N2-440,ExhibitionArchitect,1267
4aeaad7e-9aa4-11ef-a50b-000000000000,MKU Limited,,N3-105,ExhibitionArchitect,1266
45214a74-9aa4-11ef-a49b-000000000000,Miranda,,N2-130,ExhibitionArchitect,1265
3f76d3fa-9aa4-11ef-88e9-000000000000,MIPA,,S9-100,ExhibitionArchitect,1264
39cce4ee-9aa4-11ef-8e99-000000000000,Mini Gears,,N4-155,ExhibitionArchitect,1263
33e4862c-9aa4-11ef-a142-000000000000,MindLink Software,,S15-120,ExhibitionArchitect,1262
2de81a36-9aa4-11ef-b550-000000000000,Milrem Robotics,,N10-145,ExhibitionArchitect,1261
28075c30-9aa4-11ef-981e-000000000000,Microwave Products Group,,S12-320,ExhibitionArchitect,1260
222b65f4-9aa4-11ef-a178-000000000000,Micross,,S1-225,ExhibitionArchitect,1259
1c733f74-9aa4-11ef-94d0-000000000000,Michell Bearings,,S11-215,ExhibitionArchitect,1258
16904c64-9aa4-11ef-82d6-000000000000,Michelin Tyre,,N2-340,ExhibitionArchitect,1257
10892f3e-9aa4-11ef-a5d8-000000000000,MH International,,N3-180,ExhibitionArchitect,1256
0aa030f4-9aa4-11ef-b23e-000000000000,Methods Analytics,,S15-138,ExhibitionArchitect,1255
04b428f8-9aa4-11ef-bf98-000000000000,Metaverse-VR,,S15-325,ExhibitionArchitect,1254
fed2221e-9aa3-11ef-a63f-000000000000,Merlin PCB Group,,S3-200,ExhibitionArchitect,1253
f8b1adf0-9aa3-11ef-b7a5-000000000000,Mercedes-Benz Trucks UK,,N3-320,ExhibitionArchitect,1252
f2f94896-9aa3-11ef-8c59-000000000000,MEN,,S8-146,ExhibitionArchitect,1251
ed161850-9aa3-11ef-8648-000000000000,McGeoch Technology Ltd,,S10-104,ExhibitionArchitect,1250
e09d9c88-9aa3-11ef-836c-000000000000,maxon,,N7-206,ExhibitionArchitect,1248
db69618e-9aa3-11ef-8413-000000000000,Maxar,,S1-210,ExhibitionArchitect,1247
d5d8fdba-9aa3-11ef-b7ed-000000000000,Marl International,,S11-208,ExhibitionArchitect,1246
cff13f02-9aa3-11ef-a8df-000000000000,Marine Alutech,,S9-280,ExhibitionArchitect,1245
ca2016e8-9aa3-11ef-a273-000000000000,Manufacturing Technology Centre,,N4-210,ExhibitionArchitect,1244
c465d544-9aa3-11ef-9a50-000000000000,Mantis,,N3-300,ExhibitionArchitect,1243
be989106-9aa3-11ef-8e19-000000000000,Mankiewicz,,S8-270,ExhibitionArchitect,1242
b1b91d3e-9aa3-11ef-b615-000000000000,Make UK Defence,,"N4-110, N4-120",ExhibitionArchitect,1241
ac8776a8-9aa3-11ef-b353-000000000000,Mace Limited,,N4-254,ExhibitionArchitect,1240
a6e87224-9aa3-11ef-8773-000000000000,MAC JEE,,N10-220,ExhibitionArchitect,1239
a123bf88-9aa3-11ef-86ac-000000000000,LPP,,N9-225,ExhibitionArchitect,1238
9b74fb38-9aa3-11ef-a8b4-000000000000,Logiq Consulting,,S14-136,ExhibitionArchitect,1237
9582753e-9aa3-11ef-aeb5-000000000000,Lockheed Martin,,S10-110,ExhibitionArchitect,1236
8fa36d58-9aa3-11ef-8438-000000000000,Lloyd's Register,,S10-140,ExhibitionArchitect,1235
775c14ca-9aa3-11ef-abe1-000000000000,European Springs and Pressings,,N2-260,ExhibitionArchitect,1232
718130b2-9aa3-11ef-875c-000000000000,Leonardo,,S6-110,ExhibitionArchitect,1231
6b9d185a-9aa3-11ef-b110-000000000000,LEMO (UK) Ltd,,S3-265,ExhibitionArchitect,1230
65d41d74-9aa3-11ef-8f8e-000000000000,LBI Foundries,,S11-100,ExhibitionArchitect,1229
5fb221ca-9aa3-11ef-957d-000000000000,Landau,,S11-130,ExhibitionArchitect,1228
59e78352-9aa3-11ef-82a2-000000000000,Lanco Group GMBH,,S10-150,ExhibitionArchitect,1227
540c486e-9aa3-11ef-bd81-000000000000,Delian Alliance Industries,,S15-210,ExhibitionArchitect,1226
47940220-9aa3-11ef-88bf-000000000000,Kusumgar,,N2-215,ExhibitionArchitect,1224
41c88582-9aa3-11ef-b624-000000000000,Kongsberg Maritime,,N9-140,ExhibitionArchitect,1223
3bae5fc8-9aa3-11ef-a2ba-000000000000,Kongsberg,,N9-120,ExhibitionArchitect,1222
35eb832c-9aa3-11ef-ba36-000000000000,KNDS Tracks,,S9-215,ExhibitionArchitect,1221
303a9c38-9aa3-11ef-b4e7-000000000000,KNDS,,S9-210,ExhibitionArchitect,1220
2a6592b8-9aa3-11ef-a8e5-000000000000,KLAS,,S13-520,ExhibitionArchitect,1219
24939146-9aa3-11ef-98a4-000000000000,KIRINTEC,,N3-330,ExhibitionArchitect,1218
1eb5692a-9aa3-11ef-883a-000000000000,Kidde,,S9-150,ExhibitionArchitect,1217
190eb332-9aa3-11ef-9eaa-000000000000,Keela Tactical Solutions,,N3-235,ExhibitionArchitect,1216
13375270-9aa3-11ef-990b-000000000000,Karcher Futuretech GmbH,,S9-222,ExhibitionArchitect,1215
06602824-9aa3-11ef-90a7-000000000000,JFD,,S11-115,ExhibitionArchitect,1213
0094acc6-9aa3-11ef-95a2-000000000000,JENOPTIK,,S9-145,ExhibitionArchitect,1212
fb70f56a-9aa2-11ef-b7dc-000000000000,Janes,,S3-267,ExhibitionArchitect,1211
f5cefc4c-9aa2-11ef-bdb2-000000000000,Amentum,,S13-110,ExhibitionArchitect,1210
efe3362c-9aa2-11ef-b701-000000000000,J2 Sourcing,,S3-270,ExhibitionArchitect,1209
ea2a0bf2-9aa2-11ef-953d-000000000000,Israel Aerospace Industries,,S3-230,ExhibitionArchitect,1208
e4af23f6-9aa2-11ef-ae64-000000000000,INVISIO,,S13-510,ExhibitionArchitect,1207
def78246-9aa2-11ef-93e5-000000000000,Intracom Defense,,N10-111,ExhibitionArchitect,1206
d905e0ee-9aa2-11ef-8dbd-000000000000,International Armored Group,,N7-250,ExhibitionArchitect,1205
c31d77f6-9aa2-11ef-838e-000000000000,Integris,,N3-230,ExhibitionArchitect,1203
bd4bfe38-9aa2-11ef-bf89-000000000000,Inspectahire Instrument co. Ltd,,S1-150,ExhibitionArchitect,1202
b77311cc-9aa2-11ef-81a0-000000000000,Infinity Systems Engineering,,S1-116,ExhibitionArchitect,1201
b18ea5dc-9aa2-11ef-8ad1-000000000000,IMI Truflo Marine,,A-330,ExhibitionArchitect,1200
abb9bfd4-9aa2-11ef-a4f6-000000000000,Imenco,,S11-218,ExhibitionArchitect,1199
9fdfaca0-9aa2-11ef-9b69-000000000000,IBH-IMPEX Elektronik,,S9-352,ExhibitionArchitect,1197
9a0c283a-9aa2-11ef-a96c-000000000000,Hydro Group Ltd,,S11-101,ExhibitionArchitect,1196
94449ad6-9aa2-11ef-b71f-000000000000,Hutchinson Defence & Mobility,,N4-200,ExhibitionArchitect,1195
8e72530a-9aa2-11ef-9185-000000000000,Humanihut,,N2-330,ExhibitionArchitect,1194
88d73096-9aa2-11ef-952b-000000000000,Huber+Suhner,,S2-141,ExhibitionArchitect,1193
830750c4-9aa2-11ef-b26d-000000000000,HPO Technologies,,S16-204,ExhibitionArchitect,1192
778ee086-9aa2-11ef-938f-000000000000,HMG Paints,,N3-112,ExhibitionArchitect,1190
70c1cbec-9aa2-11ef-b19b-000000000000,HIAB LIMITED,,N3-344,ExhibitionArchitect,1189
6bd91b58-9aa2-11ef-8360-000000000000,Hensoldt,,S8-230,ExhibitionArchitect,1188
66b388fc-9aa2-11ef-87d3-000000000000,Helsing,,S15-110,ExhibitionArchitect,1187
60d12480-9aa2-11ef-9cf5-000000000000,Hellios,,N4-165,ExhibitionArchitect,1186
5ae7dbea-9aa2-11ef-96fb-000000000000,Helix,,N2-232,ExhibitionArchitect,1185
54f16a6c-9aa2-11ef-bbcf-000000000000,Heico Fasteners,,N4-180,ExhibitionArchitect,1184
4f2b7e60-9aa2-11ef-b045-000000000000,Heamar,,N4-171,ExhibitionArchitect,1183
